"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight
	"Westchester County, NY"	"36119"	"2008"	"2008"	"November"	"11"	"41 weeks"	"41"	42	3493.17
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"34 weeks"	"34"	12	2018.00
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"35 weeks"	"35"	15	2638.67
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"36 weeks"	"36"	39	2579.51
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"37 weeks"	"37"	80	2929.06
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"38 weeks"	"38"	185	3233.50
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"39 weeks"	"39"	264	3402.23
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"40 weeks"	"40"	187	3407.11
	"Westchester County, NY"	"36119"	"2008"	"2008"	"December"	"12"	"41 weeks"	"41"	52	3746.83
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"34 weeks"	"34"	14	2195.64
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"35 weeks"	"35"	20	2367.05
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"36 weeks"	"36"	29	2615.41
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"37 weeks"	"37"	78	2990.73
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"38 weeks"	"38"	199	3245.75
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"39 weeks"	"39"	280	3398.41
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"40 weeks"	"40"	202	3513.68
	"Westchester County, NY"	"36119"	"2009"	"2009"	"January"	"1"	"41 weeks"	"41"	50	3620.04
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"35 weeks"	"35"	23	2540.09
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"36 weeks"	"36"	24	2831.46
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"37 weeks"	"37"	86	3045.73
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"38 weeks"	"38"	172	3245.70
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"39 weeks"	"39"	280	3384.94
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"40 weeks"	"40"	209	3521.90
	"Westchester County, NY"	"36119"	"2009"	"2009"	"February"	"2"	"41 weeks"	"41"	27	3674.00
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"34 weeks"	"34"	11	2277.64
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"35 weeks"	"35"	20	2507.20
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"36 weeks"	"36"	30	2744.60
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"37 weeks"	"37"	83	2966.51
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"38 weeks"	"38"	191	3237.25
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"39 weeks"	"39"	318	3404.29
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"40 weeks"	"40"	216	3500.17
	"Westchester County, NY"	"36119"	"2009"	"2009"	"March"	"3"	"41 weeks"	"41"	43	3612.60
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"33 weeks"	"33"	10	2045.20
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"34 weeks"	"34"	15	2350.80
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"35 weeks"	"35"	26	2422.19
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"36 weeks"	"36"	30	2860.37
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"37 weeks"	"37"	72	2978.68
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"38 weeks"	"38"	194	3245.82
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"39 weeks"	"39"	279	3373.14
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"40 weeks"	"40"	210	3498.20
	"Westchester County, NY"	"36119"	"2009"	"2009"	"April"	"4"	"41 weeks"	"41"	43	3587.67
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"34 weeks"	"34"	16	1976.31
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"35 weeks"	"35"	18	2489.22
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"36 weeks"	"36"	25	2625.20
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"37 weeks"	"37"	91	2887.93
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"38 weeks"	"38"	200	3255.14
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"39 weeks"	"39"	313	3417.15
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"40 weeks"	"40"	264	3489.64
	"Westchester County, NY"	"36119"	"2009"	"2009"	"May"	"5"	"41 weeks"	"41"	57	3665.81
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"34 weeks"	"34"	23	2126.43
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"35 weeks"	"35"	20	2486.30
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"36 weeks"	"36"	46	2709.20
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"37 weeks"	"37"	71	3022.72
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"38 weeks"	"38"	208	3231.54
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"39 weeks"	"39"	332	3399.66
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"40 weeks"	"40"	214	3462.62
	"Westchester County, NY"	"36119"	"2009"	"2009"	"June"	"6"	"41 weeks"	"41"	39	3671.54
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"34 weeks"	"34"	13	2224.31
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"35 weeks"	"35"	26	2580.69
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"36 weeks"	"36"	29	2707.86
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"37 weeks"	"37"	67	3015.13
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"38 weeks"	"38"	222	3233.38
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"39 weeks"	"39"	336	3386.44
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"40 weeks"	"40"	247	3455.37
	"Westchester County, NY"	"36119"	"2009"	"2009"	"July"	"7"	"41 weeks"	"41"	54	3518.35
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"35 weeks"	"35"	13	2610.38
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"36 weeks"	"36"	42	2870.64
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"37 weeks"	"37"	74	2963.31
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"38 weeks"	"38"	162	3267.18
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"39 weeks"	"39"	303	3346.10
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"40 weeks"	"40"	241	3458.47
	"Westchester County, NY"	"36119"	"2009"	"2009"	"August"	"8"	"41 weeks"	"41"	52	3503.23
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"34 weeks"	"34"	11	2219.18
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"35 weeks"	"35"	18	2468.06
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"36 weeks"	"36"	31	2769.77
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"37 weeks"	"37"	80	2936.32
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"38 weeks"	"38"	189	3254.24
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"39 weeks"	"39"	363	3435.56
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"40 weeks"	"40"	230	3465.89
	"Westchester County, NY"	"36119"	"2009"	"2009"	"September"	"9"	"41 weeks"	"41"	49	3555.76
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"34 weeks"	"34"	11	2093.18
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"35 weeks"	"35"	22	2382.95
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"36 weeks"	"36"	26	2805.38
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"37 weeks"	"37"	72	3071.57
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"38 weeks"	"38"	186	3257.10
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"39 weeks"	"39"	309	3439.18
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"40 weeks"	"40"	230	3445.28
	"Westchester County, NY"	"36119"	"2009"	"2009"	"October"	"10"	"41 weeks"	"41"	50	3589.34
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"34 weeks"	"34"	12	2113.08
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"35 weeks"	"35"	22	2620.95
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"36 weeks"	"36"	31	2675.39
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"37 weeks"	"37"	63	2986.05
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"38 weeks"	"38"	199	3217.64
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"39 weeks"	"39"	265	3389.69
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"40 weeks"	"40"	180	3509.03
	"Westchester County, NY"	"36119"	"2009"	"2009"	"November"	"11"	"41 weeks"	"41"	37	3649.92
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"35 weeks"	"35"	19	2584.95
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"36 weeks"	"36"	44	2729.45
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"37 weeks"	"37"	86	2949.53
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"38 weeks"	"38"	185	3264.33
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"39 weeks"	"39"	309	3409.06
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"40 weeks"	"40"	189	3432.63
	"Westchester County, NY"	"36119"	"2009"	"2009"	"December"	"12"	"41 weeks"	"41"	35	3539.20
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"35 weeks"	"35"	23	2596.22
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"36 weeks"	"36"	31	2606.84
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"37 weeks"	"37"	75	2937.92
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"38 weeks"	"38"	199	3219.14
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"39 weeks"	"39"	295	3404.42
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"40 weeks"	"40"	183	3539.10
	"Westchester County, NY"	"36119"	"2010"	"2010"	"January"	"1"	"41 weeks"	"41"	34	3711.65
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"35 weeks"	"35"	21	2526.76
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"36 weeks"	"36"	38	2802.95
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"37 weeks"	"37"	65	2995.63
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"38 weeks"	"38"	156	3237.85
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"39 weeks"	"39"	278	3396.30
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"40 weeks"	"40"	193	3496.84
	"Westchester County, NY"	"36119"	"2010"	"2010"	"February"	"2"	"41 weeks"	"41"	43	3646.60
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"34 weeks"	"34"	12	2164.58
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"35 weeks"	"35"	14	2370.86
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"36 weeks"	"36"	43	2656.74
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"37 weeks"	"37"	70	3024.47
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"38 weeks"	"38"	190	3227.49
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"39 weeks"	"39"	326	3397.50
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"40 weeks"	"40"	246	3481.22
	"Westchester County, NY"	"36119"	"2010"	"2010"	"March"	"3"	"41 weeks"	"41"	54	3643.00
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"33 weeks"	"33"	13	2035.38
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"34 weeks"	"34"	22	2265.00
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"35 weeks"	"35"	11	2403.45
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"36 weeks"	"36"	41	2841.07
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"37 weeks"	"37"	56	3043.89
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"38 weeks"	"38"	206	3225.66
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"39 weeks"	"39"	285	3467.03
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"40 weeks"	"40"	201	3520.76
	"Westchester County, NY"	"36119"	"2010"	"2010"	"April"	"4"	"41 weeks"	"41"	51	3613.53
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"34 weeks"	"34"	18	2299.78
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"35 weeks"	"35"	22	2424.59
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"36 weeks"	"36"	25	2757.72
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"37 weeks"	"37"	80	2985.73
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"38 weeks"	"38"	192	3244.53
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"39 weeks"	"39"	343	3408.50
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"40 weeks"	"40"	222	3506.36
	"Westchester County, NY"	"36119"	"2010"	"2010"	"May"	"5"	"41 weeks"	"41"	35	3563.77
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"34 weeks"	"34"	16	2197.62
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"35 weeks"	"35"	25	2473.56
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"36 weeks"	"36"	34	2636.44
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"37 weeks"	"37"	70	3046.54
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"38 weeks"	"38"	186	3204.09
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"39 weeks"	"39"	335	3377.23
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"40 weeks"	"40"	237	3555.30
	"Westchester County, NY"	"36119"	"2010"	"2010"	"June"	"6"	"41 weeks"	"41"	54	3684.50
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"34 weeks"	"34"	17	2128.29
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"35 weeks"	"35"	28	2355.75
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"36 weeks"	"36"	35	2773.23
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"37 weeks"	"37"	73	2978.86
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"38 weeks"	"38"	187	3234.11
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"39 weeks"	"39"	337	3382.15
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"40 weeks"	"40"	221	3515.24
	"Westchester County, NY"	"36119"	"2010"	"2010"	"July"	"7"	"41 weeks"	"41"	44	3594.75
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"33 weeks"	"33"	10	1886.00
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"34 weeks"	"34"	17	2431.65
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"35 weeks"	"35"	15	2337.80
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"36 weeks"	"36"	34	2773.62
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"37 weeks"	"37"	74	2923.01
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"38 weeks"	"38"	199	3244.24
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"39 weeks"	"39"	328	3390.70
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"40 weeks"	"40"	227	3484.15
	"Westchester County, NY"	"36119"	"2010"	"2010"	"August"	"8"	"41 weeks"	"41"	52	3676.13
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"33 weeks"	"33"	11	1928.00
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"34 weeks"	"34"	16	2371.19
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"35 weeks"	"35"	20	2393.95
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"36 weeks"	"36"	37	2646.03
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"37 weeks"	"37"	65	3014.66
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"38 weeks"	"38"	174	3230.47
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"39 weeks"	"39"	314	3372.97
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"40 weeks"	"40"	237	3507.55
	"Westchester County, NY"	"36119"	"2010"	"2010"	"September"	"9"	"41 weeks"	"41"	52	3576.42
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"33 weeks"	"33"	12	2057.08
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"34 weeks"	"34"	12	2056.75
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"35 weeks"	"35"	26	2576.88
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"36 weeks"	"36"	25	2816.48
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"37 weeks"	"37"	77	2915.58
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"38 weeks"	"38"	182	3164.15
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"39 weeks"	"39"	317	3385.74
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"40 weeks"	"40"	219	3518.02
	"Westchester County, NY"	"36119"	"2010"	"2010"	"October"	"10"	"41 weeks"	"41"	53	3596.58
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"34 weeks"	"34"	13	2315.85
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"35 weeks"	"35"	19	2453.63
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"36 weeks"	"36"	22	2679.73
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"37 weeks"	"37"	76	2965.43
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"38 weeks"	"38"	172	3232.44
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"39 weeks"	"39"	290	3391.37
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"40 weeks"	"40"	197	3452.06
	"Westchester County, NY"	"36119"	"2010"	"2010"	"November"	"11"	"41 weeks"	"41"	52	3529.98
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"34 weeks"	"34"	14	2219.43
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"35 weeks"	"35"	10	2297.20
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"36 weeks"	"36"	33	2723.97
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"37 weeks"	"37"	80	2922.97
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"38 weeks"	"38"	140	3262.76
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"39 weeks"	"39"	298	3403.80
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"40 weeks"	"40"	233	3517.56
	"Westchester County, NY"	"36119"	"2010"	"2010"	"December"	"12"	"41 weeks"	"41"	44	3598.82
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"34 weeks"	"34"	12	2254.00
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"36 weeks"	"36"	30	2647.17
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"37 weeks"	"37"	76	2864.34
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"38 weeks"	"38"	153	3219.44
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"39 weeks"	"39"	316	3390.99
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"40 weeks"	"40"	218	3454.44
	"Westchester County, NY"	"36119"	"2011"	"2011"	"January"	"1"	"41 weeks"	"41"	43	3623.40
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"35 weeks"	"35"	12	2291.50
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"36 weeks"	"36"	27	2665.56
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"37 weeks"	"37"	65	2957.03
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"38 weeks"	"38"	134	3178.30
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"39 weeks"	"39"	274	3409.24
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"40 weeks"	"40"	202	3471.23
	"Westchester County, NY"	"36119"	"2011"	"2011"	"February"	"2"	"41 weeks"	"41"	53	3626.45
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"30 weeks"	"30"	11	1475.73
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"34 weeks"	"34"	14	2211.57
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"35 weeks"	"35"	18	2460.67
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"36 weeks"	"36"	28	2837.21
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"37 weeks"	"37"	75	2823.21
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"38 weeks"	"38"	186	3244.71
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"39 weeks"	"39"	323	3417.12
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"40 weeks"	"40"	222	3505.70
	"Westchester County, NY"	"36119"	"2011"	"2011"	"March"	"3"	"41 weeks"	"41"	55	3615.38
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"35 weeks"	"35"	18	2558.11
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"36 weeks"	"36"	39	2611.44
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"37 weeks"	"37"	71	3052.34
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"38 weeks"	"38"	161	3193.00
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"39 weeks"	"39"	308	3367.44
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"40 weeks"	"40"	214	3540.70
	"Westchester County, NY"	"36119"	"2011"	"2011"	"April"	"4"	"41 weeks"	"41"	43	3634.58
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"34 weeks"	"34"	12	2306.25
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"35 weeks"	"35"	26	2458.35
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"36 weeks"	"36"	29	2826.31
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"37 weeks"	"37"	62	3029.76
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"38 weeks"	"38"	158	3255.06
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"39 weeks"	"39"	334	3409.01
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"40 weeks"	"40"	212	3501.17
	"Westchester County, NY"	"36119"	"2011"	"2011"	"May"	"5"	"41 weeks"	"41"	47	3591.30
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"34 weeks"	"34"	13	2152.31
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"36 weeks"	"36"	24	2715.08
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"37 weeks"	"37"	85	2946.88
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"38 weeks"	"38"	170	3234.45
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"39 weeks"	"39"	332	3378.29
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"40 weeks"	"40"	215	3495.94
	"Westchester County, NY"	"36119"	"2011"	"2011"	"June"	"6"	"41 weeks"	"41"	50	3673.12
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"34 weeks"	"34"	16	2279.56
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"35 weeks"	"35"	15	2504.87
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"36 weeks"	"36"	32	2810.59
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"37 weeks"	"37"	76	2984.18
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"38 weeks"	"38"	176	3199.90
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"39 weeks"	"39"	333	3394.54
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"40 weeks"	"40"	221	3509.39
	"Westchester County, NY"	"36119"	"2011"	"2011"	"July"	"7"	"41 weeks"	"41"	54	3497.43
	"Westchester County, NY"	"36119"	"2011"	"2011"	"August"	"8"	"34 weeks"	"34"	10	2082.90
	"Westchester County, NY"	"36119"	"2011"	"2011"	"August"	"8"	"35 weeks"	"35"	17	2544.24
	"Westchester County, NY"	"36119"	"2011"	"2011"	"August"	"8"	"36 weeks"	"36"	43	2675.19
